reference,Centrale,inverter.name,Invertername Corrected,Inverter num,inverter.serial,inverter.model,inverter.data.address,enabled,puissance Nominale (kW)
P000946,Le Barp,"Loc 3 Ond 7.3 - BJ 37 - 58,19 kWc","Loc 3 Ond 7.3 - BJ 37 - 58,19 kWc",53,120040,POWER ONE/AURORA/PVI-55.0,120040,True,58.19
P000946,Le Barp,"Loc 3 Ond 7.4 - BJ 38 - 58,19 kWc","Loc 3 Ond 7.4 - BJ 38 - 58,19 kWc",54,703051,POWER ONE/AURORA/PVI-55.0,703051,True,58.19
P000946,Le Barp,"Loc 3 Ond 7.5 - BJ 39 - 58,19 kWc","Loc 3 Ond 7.5 - BJ 39 - 58,19 kWc",55,696285,POWER ONE/AURORA/PVI-55.0,696285,True,58.19
P000946,Le Barp,"Loc 3 Ond 7.6 - BJ 40 - 58,19 kWc","Loc 3 Ond 7.6 - BJ 40 - 58,19 kWc",56,696286,POWER ONE/AURORA/PVI-55.0,696286,True,58.19
P000946,Le Barp,"Loc 3 Ond 8.1 - BJ 41 - 58,19 kWc","Loc 3 Ond 8.1 - BJ 41 - 58,19 kWc",57,705410,POWER ONE/AURORA/PVI-55.0,705410,True,58.19
P000946,Le Barp,"Loc 3 Ond 8.2 - BJ 42 - 58,19 kWc","Loc 3 Ond 8.2 - BJ 42 - 58,19 kWc",58,708116,POWER ONE/AURORA/PVI-55.0,708116,True,58.19
P000946,Le Barp,"Loc 3 Ond 8.3 - BJ 43 - 58,19 kWc","Loc 3 Ond 8.3 - BJ 43 - 58,19 kWc",59,125444,POWER ONE/AURORA/PVI-55.0,125444,True,58.19
P000946,Le Barp,"Loc 3 Ond 8.4 - BJ 44 - 58,19 kWc","Loc 3 Ond 8.4 - BJ 44 - 58,19 kWc",60,690030,POWER ONE/AURORA/PVI-55.0,690030,True,58.19
P000946,Le Barp,"Loc 3 Ond 8.5 - BJ 45 - 58,19 kWc","Loc 3 Ond 8.5 - BJ 45 - 58,19 kWc",61,708106,POWER ONE/AURORA/PVI-55.0,708106,True,58.19
P000946,Le Barp,"Loc 3 Ond 8.6 - BJ 46 - 58,19 kWc","Loc 3 Ond 8.6 - BJ 46 - 58,19 kWc",62,124159,POWER ONE/AURORA/PVI-55.0,124159,True,58.19
P000946,Le Barp,"Loc 4 Ond 16.1 - BJ 88 - 58,19 kWc","Loc 4 Ond 16.1 - BJ 88 - 58,19 kWc",63,136159,POWER ONE/AURORA/PVI-55.0,136159,True,58.19
P000946,Le Barp,"Loc 4 Ond 16.2 - BJ 87 - 58,19 kWc","Loc 4 Ond 16.2 - BJ 87 - 58,19 kWc",64,102089,POWER ONE/AURORA/PVI-55.0,102089,True,58.19
P000946,Le Barp,"Loc 4 Ond 16.3 - BJ 89 - 58,19 kWc","Loc 4 Ond 16.3 - BJ 89 - 58,19 kWc",65,705522,POWER ONE/AURORA/PVI-55.0,705522,True,58.19
P000946,Le Barp,"Loc 4 Ond 16.4 - BJ 90 - 58,19 kWc","Loc 4 Ond 16.4 - BJ 90 - 58,19 kWc",66,121095,POWER ONE/AURORA/PVI-55.0,121095,True,58.19
P000946,Le Barp,"Loc 4 Ond 16.5 - BJ 91 - 58,19 kWc","Loc 4 Ond 16.5 - BJ 91 - 58,19 kWc",67,705535,POWER ONE/AURORA/PVI-55.0,705535,True,58.19
P000946,Le Barp,"Loc 4 Ond 16.6 - BJ 92 - 58,19 kWc","Loc 4 Ond 16.6 - BJ 92 - 58,19 kWc",68,705512,POWER ONE/AURORA/PVI-55.0,705512,True,
P000946,Le Barp,"Loc 4 Ond 17.1 - BJ 93 - 58,19 kWc","Loc 4 Ond 17.1 - BJ 93 - 58,19 kWc",69,696296,POWER ONE/AURORA/PVI-55.0,696296,True,58.19
P000946,Le Barp,"Loc 4 Ond 17.1 - BJ 93 - 58,19 kWc","Loc 4 Ond 17.1 - BJ 93 - 58,19 kWc",70,138091,POWER ONE/AURORA/PVI-55.0,138091,True,58.19
P000946,Le Barp,"Loc 4 Ond 17.2 - BJ 94 - 58,19 kWc","Loc 4 Ond 17.2 - BJ 94 - 58,19 kWc",71,703129,POWER ONE/AURORA/PVI-55.0,703129,True,58.19
P000946,Le Barp,"Loc 4 Ond 17.3 - BJ 95 - 58,19 kWc","Loc 4 Ond 17.3 - BJ 95 - 58,19 kWc",72,705367,POWER ONE/AURORA/PVI-55.0,705367,True,58.19
P000946,Le Barp,"Loc 4 Ond 17.4 - BJ 96 - 58,19 kWc","Loc 4 Ond 17.4 - BJ 96 - 58,19 kWc",73,705372,POWER ONE/AURORA/PVI-55.0,705372,True,58.19
P000946,Le Barp,"Loc 4 Ond 17.5 - BJ 97 - 58,19 kWc","Loc 4 Ond 17.5 - BJ 97 - 58,19 kWc",74,117912,POWER ONE/AURORA/PVI-55.0,117912,True,58.19
P000946,Le Barp,"Loc 4 Ond 17.6 - BJ 98 - 58,19 kWc","Loc 4 Ond 17.6 - BJ 98 - 58,19 kWc",75,696287,POWER ONE/AURORA/PVI-55.0,696287,True,58.19
P000946,Le Barp,"Loc 4 Ond 9.1 - BJ 47 - 58,19 kWc","Loc 4 Ond 9.1 - BJ 47 - 58,19 kWc",76,705453,POWER ONE/AURORA/PVI-55.0,705453,True,58.19
P000946,Le Barp,"Loc 4 Ond 9.2 - BJ 48 - 58,19 kWc","Loc 4 Ond 9.2 - BJ 48 - 58,19 kWc",77,703143,POWER ONE/AURORA/PVI-55.0,703143,True,58.19
P000946,Le Barp,"Loc 4 Ond 9.3 - BJ 49 - 58,19 kWc","Loc 4 Ond 9.3 - BJ 49 - 58,19 kWc",78,696282,POWER ONE/AURORA/PVI-55.0,696282,True,58.19
P000946,Le Barp,"Loc 4 Ond 9.4 - BJ 50 - 58,19 kWc","Loc 4 Ond 9.4 - BJ 50 - 58,19 kWc",79,695767,POWER ONE/AURORA/PVI-55.0,695767,True,58.19
P000946,Le Barp,"Loc 4 Ond 9.5 - BJ 51 - 58,19 kWc","Loc 4 Ond 9.5 - BJ 51 - 58,19 kWc",80,695009,POWER ONE/AURORA/PVI-55.0,695009,True,58.19
P000946,Le Barp,"Loc 4 Ond 9.6 - BJ 52 - 58,19 kWc","Loc 4 Ond 9.6 - BJ 52 - 58,19 kWc",81,696280,POWER ONE/AURORA/PVI-55.0,696280,True,58.19
P000946,Le Barp,"Loc 5 Ond 10.1 - BJ 53 - 52,9 kWc","Loc 5 Ond 10.1 - BJ 53 - 52,9 kWc",82,705446,POWER ONE/AURORA/PVI-55.0,705446,True,52.9
P000946,Le Barp,"Loc 5 Ond 10.2 - BJ 54 - 58,19 kWc","Loc 5 Ond 10.2 - BJ 54 - 58,19 kWc",83,126237,POWER ONE/AURORA/PVI-55.0,126237,True,58.19
P000946,Le Barp,"Loc 5 Ond 10.3 - BJ 55 - 58,19 kWc","Loc 5 Ond 10.3 - BJ 55 - 58,19 kWc",84,708193,POWER ONE/AURORA/PVI-55.0,708193,True,58.19
P000946,Le Barp,"Loc 5 Ond 10.4 - BJ 56 - 58,19 kWc","Loc 5 Ond 10.4 - BJ 56 - 58,19 kWc",85,136752,POWER ONE/AURORA/PVI-55.0,136752,True,58.19
P000946,Le Barp,"Loc 5 Ond 10.5 - BJ 57 - 58,19 kWc","Loc 5 Ond 10.5 - BJ 57 - 58,19 kWc",86,120039,POWER ONE/AURORA/PVI-55.0,120039,True,58.19
P000946,Le Barp,"Loc 5 Ond 10.6 - BJ 58 - 58,19 kWc","Loc 5 Ond 10.6 - BJ 58 - 58,19 kWc",87,708190,POWER ONE/AURORA/PVI-55.0,708190,True,58.19
P000946,Le Barp,"Loc 5 Ond 18.1 - BJ 99 - 58,19 kWc","Loc 5 Ond 18.1 - BJ 99 - 58,19 kWc",88,689994,POWER ONE/AURORA/PVI-55.0,689994,True,58.19
P000946,Le Barp,"Loc 5 Ond 18.2 - BJ 100 - 58,19 kWc","Loc 5 Ond 18.2 - BJ 100 - 58,19 kWc",89,705524,POWER ONE/AURORA/PVI-55.0,705524,True,58.19
P000946,Le Barp,"Loc 5 Ond 18.3 - BJ 101 - 58,19 kWc","Loc 5 Ond 18.3 - BJ 101 - 58,19 kWc",90,705518,POWER ONE/AURORA/PVI-55.0,705518,True,58.19
P000946,Le Barp,"Loc 5 Ond 18.4 - BJ 102 - 58,19 kWc","Loc 5 Ond 18.4 - BJ 102 - 58,19 kWc",91,705510,POWER ONE/AURORA/PVI-55.0,705510,True,58.19
P000946,Le Barp,"Loc 5 Ond 18.5 - BJ 103 - 58,19 kWc","Loc 5 Ond 18.5 - BJ 103 - 58,19 kWc",92,705513,POWER ONE/AURORA/PVI-55.0,705513,True,58.19
P000946,Le Barp,"Loc 5 Ond 18.6 - BJ 104 - 58,19 kWc","Loc 5 Ond 18.6 - BJ 104 - 58,19 kWc",93,705717,POWER ONE/AURORA/PVI-55.0,705717,True,58.19
P000946,Le Barp,"Loc 5 Ond 19.1 - BJ 105 - 52,9 kWc","Loc 5 Ond 19.1 - BJ 105 - 52,9 kWc",94,701349,POWER ONE/AURORA/PVI-55.0,701349,True,52.9
P000946,Le Barp,"Loc 5 Ond 19.2 - BJ 106 - 58,19 kWc","Loc 5 Ond 19.2 - BJ 106 - 58,19 kWc",95,125202,POWER ONE/AURORA/PVI-55.0,125202,True,58.19
P000946,Le Barp,"Loc 5 Ond 19.3 - BJ 107 - 58,19 kWc","Loc 5 Ond 19.3 - BJ 107 - 58,19 kWc",96,699177,POWER ONE/AURORA/PVI-55.0,699177,True,58.19
P000946,Le Barp,"Loc 5 Ond 19.5 - BJ 109 - 58,19 kWc","Loc 5 Ond 19.5 - BJ 109 - 58,19 kWc",97,703104,POWER ONE/AURORA/PVI-55.0,703104,True,58.19
P000946,Le Barp,"Loc 5 Ond 19.6 - BJ 110 - 58,19 kWc","Loc 5 Ond 19.6 - BJ 110 - 58,19 kWc",98,136349,POWER ONE/AURORA/PVI-55.0,136349,True,58.19
P000946,Le Barp,"Loc 6 Ond 13.1 - BJ 69 - 58,19 kWc","Loc 6 Ond 13.1 - BJ 69 - 58,19 kWc",99,694996,POWER ONE/AURORA/PVI-55.0,694996,True,58.19
P000946,Le Barp,"Loc 6 Ond 13.2 - BJ 70 - 58,19 kWc","Loc 6 Ond 13.2 - BJ 70 - 58,19 kWc",100,118446,POWER ONE/AURORA/PVI-55.0,118446,True,58.19
P000946,Le Barp,"Loc 6 Ond 13.3 - BJ 71 - 58,19 kWc","Loc 6 Ond 13.3 - BJ 71 - 58,19 kWc",101,695768,POWER ONE/AURORA/PVI-55.0,695768,True,58.19
P000946,Le Barp,"Loc 6 Ond 13.4 - BJ 72 - 58,19 kWc","Loc 6 Ond 13.4 - BJ 72 - 58,19 kWc",102,705452,POWER ONE/AURORA/PVI-55.0,705452,True,58.19
P000946,Le Barp,"Loc 6 Ond 13.5 - BJ 73 - 58,19 kWc","Loc 6 Ond 13.5 - BJ 73 - 58,19 kWc",103,705379,POWER ONE/AURORA/PVI-55.0,705379,True,58.19
P000946,Le Barp,"Loc 6 Ond 13.6 - BJ 74 - 58,19 kWc","Loc 6 Ond 13.6 - BJ 74 - 58,19 kWc",104,705374,POWER ONE/AURORA/PVI-55.0,705374,True,58.19
P000946,Le Barp,Loc 6 Ond 14.1 - BJ75 - 58.19 kWc,Loc 6 Ond 14.1 - BJ75 - 58.19 kWc,105,123649,POWER ONE/AURORA/PVI-55.0,123649,True,58.19
P000946,Le Barp,"Loc 6 Ond 14.2 - BJ 76 - 58,19 kWc","Loc 6 Ond 14.2 - BJ 76 - 58,19 kWc",106,475877,POWER ONE/AURORA/PVI-55.0,475877,True,58.19
P000946,Le Barp,"Loc 6 Ond 14.3 - BJ 77 - 58,19 kWc","Loc 6 Ond 14.3 - BJ 77 - 58,19 kWc",107,705534,POWER ONE/AURORA/PVI-55.0,705534,True,58.19
P000946,Le Barp,"Loc 6 Ond 14.4 - BJ 78 - 58,19 kWc","Loc 6 Ond 14.4 - BJ 78 - 58,19 kWc",108,705411,POWER ONE/AURORA/PVI-55.0,705411,True,58.19
P000946,Le Barp,"Loc 6 Ond 14.5 - BJ 79 - 58,19 kWc","Loc 6 Ond 14.5 - BJ 79 - 58,19 kWc",109,708118,POWER ONE/AURORA/PVI-55.0,708118,True,58.19
P000946,Le Barp,"Loc 6 Ond 14.6 - BJ 80 - 58,19 kWc","Loc 6 Ond 14.6 - BJ 80 - 58,19 kWc",110,705405,POWER ONE/AURORA/PVI-55.0,705405,True,58.19
P000946,Le Barp,"Loc 6 Ond 28.1 - BJ 155 - 55,2 kWc","Loc 6 Ond 28.1 - BJ 155 - 55,2 kWc",111,703106,POWER ONE/AURORA/PVI-55.0,703106,True,55.2
P000946,Le Barp,"Loc 6 Ond 28.2 - BJ 156 - 55,2 kWc","Loc 6 Ond 28.2 - BJ 156 - 55,2 kWc",112,699151,POWER ONE/AURORA/PVI-55.0,699151,True,55.2
P000946,Le Barp,"Loc 6 Ond 28.3 - BJ 157 - 55,2 kWc","Loc 6 Ond 28.3 - BJ 157 - 55,2 kWc",113,703053,POWER ONE/AURORA/PVI-55.0,703053,True,55.2
P000946,Le Barp,"Loc 6 Ond 28.4 - BJ 158 - 44,16 kWc","Loc 6 Ond 28.4 - BJ 158 - 44,16 kWc",114,106779,POWER ONE/AURORA/PVI-55.0,106779,True,44.16
P000946,Le Barp,"Loc 6 Ond 28.5 - BJ 159 - 44,16 kWc","Loc 6 Ond 28.5 - BJ 159 - 44,16 kWc",115,701389,POWER ONE/AURORA/PVI-55.0,701389,True,44.16
P000946,Le Barp,"Loc 6 Ond 28.6 - BJ 160 - 49,68 kWc","Loc 6 Ond 28.6 - BJ 160 - 49,68 kWc",116,701387,POWER ONE/AURORA/PVI-55.0,701387,True,49.68
P000946,Le Barp,"Loc 7 Ond 25.1 - BJ 137 - 55,2 kWc","Loc 7 Ond 25.1 - BJ 137 - 55,2 kWc",117,103055,POWER ONE/AURORA/PVI-55.0,103055,True,55.2
P000946,Le Barp,"Loc 7 Ond 25.2 - BJ 138 - 55,2 kWc","Loc 7 Ond 25.2 - BJ 138 - 55,2 kWc",118,705402,POWER ONE/AURORA/PVI-55.0,705402,True,55.2
P000946,Le Barp,"Loc 7 Ond 25.3 - BJ 139 - 55,2 kWc","Loc 7 Ond 25.3 - BJ 139 - 55,2 kWc",119,102483,POWER ONE/AURORA/PVI-55.0,102483,True,55.2
P000946,Le Barp,"Loc 7 Ond 25.4 - BJ 140 - 55,2 kWc","Loc 7 Ond 25.4 - BJ 140 - 55,2 kWc",120,120563,POWER ONE/AURORA/PVI-55.0,120563,True,55.2
P000946,Le Barp,"Loc 7 Ond 25.5 - BJ 141 - 55,2 kWc","Loc 7 Ond 25.5 - BJ 141 - 55,2 kWc",121,705548,POWER ONE/AURORA/PVI-55.0,705548,True,55.2
P000946,Le Barp,"Loc 7 Ond 25.6 - BJ 142 - 49,68 kWc","Loc 7 Ond 25.6 - BJ 142 - 49,68 kWc",122,705515,POWER ONE/AURORA/PVI-55.0,705515,True,49.68
P000946,Le Barp,"Loc 7 Ond 26.1 - BJ 143 - 55,2 kWc","Loc 7 Ond 26.1 - BJ 143 - 55,2 kWc",123,701358,POWER ONE/AURORA/PVI-55.0,701358,True,55.2
P000946,Le Barp,"Loc 7 Ond 26.2 - BJ 144 - 55,2 kWc","Loc 7 Ond 26.2 - BJ 144 - 55,2 kWc",124,699122,POWER ONE/AURORA/PVI-55.0,699122,True,55.2
P000946,Le Barp,"Loc 7 Ond 26.3 - BJ 145 - 55,2 kWc","Loc 7 Ond 26.3 - BJ 145 - 55,2 kWc",125,699166,POWER ONE/AURORA/PVI-55.0,699166,True,55.2
P000946,Le Barp,"Loc 7 Ond 26.4 - BJ 146 - 55,2 kWc","Loc 7 Ond 26.4 - BJ 146 - 55,2 kWc",126,703091,POWER ONE/AURORA/PVI-55.0,703091,True,55.2
P000946,Le Barp,"Loc 7 Ond 26.5 - BJ 147 - 55,2 kWc","Loc 7 Ond 26.5 - BJ 147 - 55,2 kWc",127,703073,POWER ONE/AURORA/PVI-55.0,703073,True,55.2
P000946,Le Barp,"Loc 7 Ond 26.6 - BJ 148 - 49,68 kWc","Loc 7 Ond 26.6 - BJ 148 - 49,68 kWc",128,703074,POWER ONE/AURORA/PVI-55.0,703074,True,49.68
P000946,Le Barp,"Loc 7 Ond 27.1 - BJ 149 - 55,2 kWc","Loc 7 Ond 27.1 - BJ 149 - 55,2 kWc",129,705546,POWER ONE/AURORA/PVI-55.0,705546,True,55.2
P000946,Le Barp,"Loc 7 Ond 27.2 - BJ 150 - 55,2 kWc","Loc 7 Ond 27.2 - BJ 150 - 55,2 kWc",130,705545,POWER ONE/AURORA/PVI-55.0,705545,True,
P000946,Le Barp,"Loc 7 Ond 27.3 - BJ 151 - 55,2 kWc","Loc 7 Ond 27.3 - BJ 151 - 55,2 kWc",131,705519,POWER ONE/AURORA/PVI-55.0,705519,True,55.2
P000946,Le Barp,"Loc 7 Ond 27.4 - BJ 152 - 55,2 kWc","Loc 7 Ond 27.4 - BJ 152 - 55,2 kWc",132,705408,POWER ONE/AURORA/PVI-55.0,705408,True,55.2
P000946,Le Barp,"Loc 7 Ond 27.5 - BJ 153 - 55,2 kWc","Loc 7 Ond 27.5 - BJ 153 - 55,2 kWc",133,569106,POWER ONE/AURORA/PVI-55.0,569106,True,55.2
P000946,Le Barp,"Loc 7 Ond 27.6 - BJ 154 - 49,68 kWc","Loc 7 Ond 27.6 - BJ 154 - 49,68 kWc",134,705403,POWER ONE/AURORA/PVI-55.0,705403,True,49.68
P000946,Le Barp,"Loc 8 Ond 20.1 - BJ 111 - 52,9 kWc","Loc 8 Ond 20.1 - BJ 111 - 52,9 kWc",135,703066,POWER ONE/AURORA/PVI-55.0,703066,True,52.9
P000946,Le Barp,"Loc 8 Ond 20.2 - BJ 112 - 58,19 kWc","Loc 8 Ond 20.2 - BJ 112 - 58,19 kWc",136,703060,POWER ONE/AURORA/PVI-55.0,703060,True,58.19
P000946,Le Barp,"Loc 8 Ond 20.3 - BJ 113 - 58,19 kWc","Loc 8 Ond 20.3 - BJ 113 - 58,19 kWc",137,699158,POWER ONE/AURORA/PVI-55.0,699158,True,58.19
P000946,Le Barp,"Loc 8 Ond 20.4 - BJ 114 - 58,19 kWc","Loc 8 Ond 20.4 - BJ 114 - 58,19 kWc",138,699161,POWER ONE/AURORA/PVI-55.0,699161,True,58.19
P000946,Le Barp,"Loc 8 Ond 20.5 - BJ 115 - 58,19 kWc","Loc 8 Ond 20.5 - BJ 115 - 58,19 kWc",139,699165,POWER ONE/AURORA/PVI-55.0,699165,True,58.19
P000946,Le Barp,"Loc 8 Ond 20.6 - BJ 116 - 58,19 kWc","Loc 8 Ond 20.6 - BJ 116 - 58,19 kWc",140,118443,POWER ONE/AURORA/PVI-55.0,118443,True,58.19
P000946,Le Barp,"Loc 8 Ond 21.5 - BJ 117 - 55,2 kWc","Loc 8 Ond 21.5 - BJ 117 - 55,2 kWc",141,705487,POWER ONE/AURORA/PVI-55.0,705487,True,55.2
P000946,Le Barp,"Loc 8 Ond 21.6 - BJ 118 - 60,72 kWc","Loc 8 Ond 21.6 - BJ 118 - 60,72 kWc",142,705500,POWER ONE/AURORA/PVI-55.0,705500,True,60.72
P000946,Le Barp,"Loc 8 Ond 22.1 - BJ 119 - 55,2 kWc","Loc 8 Ond 22.1 - BJ 119 - 55,2 kWc",143,696245,POWER ONE/AURORA/PVI-55.0,696245,True,55.2
P000946,Le Barp,"Loc 8 Ond 22.2 - BJ 120 - 55,2 kWc","Loc 8 Ond 22.2 - BJ 120 - 55,2 kWc",144,695839,POWER ONE/AURORA/PVI-55.0,695839,True,55.2
P000946,Le Barp,"Loc 8 Ond 22.3 - BJ 121 - 55,2 kWc","Loc 8 Ond 22.3 - BJ 121 - 55,2 kWc",145,705496,POWER ONE/AURORA/PVI-55.0,705496,True,55.2
P000946,Le Barp,"Loc 8 Ond 22.4 - BJ 122 - 44,16 kWc","Loc 8 Ond 22.4 - BJ 122 - 44,16 kWc",146,695834,POWER ONE/AURORA/PVI-55.0,695834,True,44.16
P000946,Le Barp,"Loc 8 Ond 22.5 - BJ 123 - 44,16 kWc","Loc 8 Ond 22.5 - BJ 123 - 44,16 kWc",147,705490,POWER ONE/AURORA/PVI-55.0,705490,True,44.16
P000946,Le Barp,"Loc 8 Ond 22.6 - BJ 124 - 49,68 kWc","Loc 8 Ond 22.6 - BJ 124 - 49,68 kWc",148,705525,POWER ONE/AURORA/PVI-55.0,705525,True,49.68
P000946,Le Barp,"Loc 8 Ond 23.1 - BJ 125 - 55,2 kWc","Loc 8 Ond 23.1 - BJ 125 - 55,2 kWc",149,705801,POWER ONE/AURORA/PVI-55.0,705801,True,55.2
P000946,Le Barp,"Loc 8 Ond 23.2 - BJ 126 - 55,2 kWc","Loc 8 Ond 23.2 - BJ 126 - 55,2 kWc",150,701352,POWER ONE/AURORA/PVI-55.0,701352,True,55.2
P000946,Le Barp,"Loc 8 Ond 23.3 - BJ 127 - 55,2 kWc","Loc 8 Ond 23.3 - BJ 127 - 55,2 kWc",151,705791,POWER ONE/AURORA/PVI-55.0,705791,True,55.2
P000946,Le Barp,"Loc 8 Ond 23.4 - BJ 128 - 55,2 kWc","Loc 8 Ond 23.4 - BJ 128 - 55,2 kWc",152,709693,POWER ONE/AURORA/PVI-55.0,709693,True,55.2
P000946,Le Barp,"Loc 8 Ond 23.5 - BJ 129 - 55,2 kWc","Loc 8 Ond 23.5 - BJ 129 - 55,2 kWc",153,705790,POWER ONE/AURORA/PVI-55.0,705790,True,55.2
P000946,Le Barp,"Loc 8 Ond 23.6 - BJ 130 - 49,68 kWc","Loc 8 Ond 23.6 - BJ 130 - 49,68 kWc",154,709697,POWER ONE/AURORA/PVI-55.0,709697,True,49.68
P000946,Le Barp,"Loc 8 Ond 24.1 - BJ 131 - 55,2 kWc","Loc 8 Ond 24.1 - BJ 131 - 55,2 kWc",155,705805,POWER ONE/AURORA/PVI-55.0,705805,True,55.2
P000946,Le Barp,"Loc 8 Ond 24.2 - BJ 132 - 55,2 kWc","Loc 8 Ond 24.2 - BJ 132 - 55,2 kWc",156,705808,POWER ONE/AURORA/PVI-55.0,705808,True,55.2
P000946,Le Barp,"Loc 8 Ond 24.3 - BJ 133 - 55,2 kWc","Loc 8 Ond 24.3 - BJ 133 - 55,2 kWc",157,705788,POWER ONE/AURORA/PVI-55.0,705788,True,55.2
P000946,Le Barp,"Loc 8 Ond 24.4 - BJ 134 - 55,2 kWc","Loc 8 Ond 24.4 - BJ 134 - 55,2 kWc",158,705765,POWER ONE/AURORA/PVI-55.0,705765,True,55.2
P000946,Le Barp,"Loc 8 Ond 24.5 - BJ 135 - 55,2 kWc","Loc 8 Ond 24.5 - BJ 135 - 55,2 kWc",159,705777,POWER ONE/AURORA/PVI-55.0,705777,True,55.2
P000946,Le Barp,"Loc 8 Ond 24.6 - BJ 136 - 49,68 kWc","Loc 8 Ond 24.6 - BJ 136 - 49,68 kWc",160,709686,POWER ONE/AURORA/PVI-55.0,709686,True,49.68
P000946,Le Barp,Onduleur 541458,Onduleur 541458,161,541458,,541458,True,0.0
P000946,Le Barp,Onduleur 696284,Onduleur 696284,162,696284,,696284,True,0.0
P000964,Eysseric,Onduleur 01,Onduleur 01,1,110740036,LTI/LTI/PVM 450-100,192.168.36.170,True,114.4
P000964,Eysseric,Onduleur 02,Onduleur 02,2,104040073,LTI/LTI/PVM 450-100,192.168.36.94,True,114.4
P000964,Eysseric,Onduleur 03,Onduleur 03,3,110253343,LTI/LTI/PVM 450-047,192.168.36.104,True,52.0
P000964,Eysseric,Onduleur 04,Onduleur 04,4,105040005,LTI/LTI/PVM 450-047,192.168.36.134,True,52.0
P000964,Eysseric,Onduleur 05,Onduleur 05,5,111140052,LTI/LTI/PVM 450-047,192.168.36.80,True,52.0
P000964,Eysseric,Onduleur 06,Onduleur 06,6,110240056,LTI/LTI/PVM 450-047,192.168.36.39,True,52.0
P000964,Eysseric,Onduleur 07,Onduleur 07,7,104040099,LTI/LTI/PVM 450-033,192.168.36.162,True,36.4
P000964,Eysseric,Onduleur 08,Onduleur 08,8,111140041,LTI/LTI/PVM 450-033,192.168.36.208,True,36.4
P000964,Eysseric,Onduleur 09,Onduleur 09,9,105040049,LTI/LTI/PVM 450-033,192.168.36.232,True,36.4
P000964,Eysseric,Onduleur 10,Onduleur 10,10,111140040,LTI/LTI/PVM 450-033,192.168.36.70,True,36.4
P000964,Eysseric,Onduleur 11,Onduleur 11,11,110240100,LTI/LTI/PVM 450-033,192.168.36.244,True,36.4
P000964,Eysseric,Onduleur 12,Onduleur 12,12,104040104,LTI/LTI/PVM 450-033,192.168.36.118,True,36.4
P000964,Eysseric,Onduleur 13,Onduleur 13,13,104340079,LTI/LTI/PVM 450-100,192.168.36.84,True,104.0
P000964,Eysseric,Onduleur 14,Onduleur 14,14,104340066,LTI/LTI/PVM 450-100,192.168.36.28,True,109.2
P000964,Eysseric,Onduleur 15,Onduleur 15,15,110340007,LTI/LTI/PVM 450-033,192.168.36.108,True,36.4
P000965,Ferrussac,Onduleur 1,Onduleur 1,1,104340069,LTI/LTI/PVM 450-100,192.168.36.62,True,120.0
P000965,Ferrussac,Onduleur 2,Onduleur 2,2,111140072,LTI/LTI/PVM 450-100,192.168.36.40,True,120.0
P000965,Ferrussac,Onduleur 3,Onduleur 3,3,104340058,LTI/LTI/PVM 450-100,192.168.36.248,True,115.0
P000965,Ferrussac,Onduleur 4,Onduleur 4,4,104340063,LTI/LTI/PVM 450-100,192.168.36.18,True,115.0
P000965,Ferrussac,Onduleur 5,Onduleur 5,5,104340067,LTI/LTI/PVM 450-100,192.168.36.36,True,120.0
P000965,Ferrussac,Onduleur 6,Onduleur 6,6,104340062,LTI/LTI/PVM 450-100,192.168.36.10,True,115.0
P000965,Ferrussac,Onduleur 7,Onduleur 7,7,111140070,LTI/LTI/PVM 450-100,192.168.36.42,True,115.0
P000965,Ferrussac,Onduleur 8,Onduleur 8,8,104040018,LTI/LTI/PVM 450-100,192.168.36.92,True,120.0
P000966,Gandille,PLC 1 Ond 01,Onduleur 1,1,112040136,LTI/LTI/PVM 450-033,192.168.36.240,True,36.75
P000966,Gandille,PLC 1 Ond 02,Onduleur 2,2,111540089,LTI/LTI/PVM 450-047,192.168.36.240,True,47.25
P000966,Gandille,PLC 1 Ond 03,Onduleur 3,3,114040017,LTI/LTI/PVM 450-068,192.168.36.240,True,73.5
P000966,Gandille,PLC 1 Ond 04,Onduleur 4,4,110240145,LTI/LTI/PVM 450-100,192.168.36.240,True,110.25
P000966,Gandille,PLC 1 Ond 05,Onduleur 5,5,112040011,LTI/LTI/PVM 450-100,192.168.36.240,True,110.25
P000966,Gandille,PLC 1 Ond 06,Onduleur 6,6,114040041,LTI/LTI/PVM 450-100,192.168.36.240,True,110.25
P000966,Gandille,PLC 1 Ond 07,Onduleur 7,7,114040035,LTI/LTI/PVM 450-100,192.168.36.240,True,110.25
P000966,Gandille,PLC 1 Ond 08,Onduleur 8,8,104740020,LTI/LTI/PVM 450-068,192.168.36.240,True,73.5
P000966,Gandille,PLC 1 Ond 09,Onduleur 9,9,114040022,LTI/LTI/PVM 450-047,192.168.36.240,True,47.25
P000966,Gandille,PLC 1 Ond 10,Onduleur 10,10,112040139,LTI/LTI/PVM 450-033,192.168.36.240,True,36.75
P000967,Crouzatis,PLC 1 Ond 1,Onduleur 1,1,112040153,LTI/LTI/PVM 450-033,192.168.36.240,True,35.0
P000967,Crouzatis,PLC 1 Ond 2,Onduleur 2,2,114040040,LTI/LTI/PVM 450-100,192.168.36.240,True,115.0
P000967,Crouzatis,PLC 1 Ond 3,Onduleur 3,3,114040027,LTI/LTI/PVM 450-100,192.168.36.240,True,115.0
